"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"OTH",6956,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","DSO","FEMALE","FEMALE","FUNERAL","26-35",209,99,"M","M","COMP41","Otherwise","Otherwise"
"SUR",3454,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","18-25",105,10,"S","S","Otherwise","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",4544,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","36-45",310,25,"S","S","COMP52","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",14394,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","FEMALE","MALE","RISK","36-45",155,10,"M","S","COMP34","SCHOLAR OR STUDENT","Otherwise"
"OTH",1347,78.6043713655504,"SERVICES/SANITATION/PROCESSING","DSO","FEMALE","FEMALE","FUNERAL","26-35",135.98,99,"S","S","COMP19","CLEANER","Otherwise"
"ACT",6121,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","ADD","MALE","MALE","RISK","26-35",155,16,"S","S","COMP19","Otherwise","PAYPOINT381"
"ACT",1857,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",105,39,"S","S","Otherwise","Otherwise","PAYPOINT223"
"ACT",12840,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",247,99,"S","S","COMP19","MANAGER","PAYPOINT202"
"ACT",1990,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",138,14,"M","M","Otherwise","Otherwise","PAYPOINT24"
"ACT",1766,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","18-25",182.33,20,"S","UNKNOWN","COMP19","SKILLED SEMI SKILLED","Otherwise"
"OTH",5300,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","ADD","MALE","MALE","RISK","36-45",184,25,"S","S","COMP19","Otherwise","PAYPOINT21"
"OTH",1753,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",131,99,"S","S","COMP19","COOK  CATERING","PAYPOINT202"
"ACT",2435,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","INVEST","36-45",115.76,21,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"OTH",13000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","RISK","26-35",200,15,"S","S","COMP19","MANAGER","PAYPOINT381"
"ACT",5312,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","26-35",220.5,99,"S","S","Otherwise","OPERATOR OTHER THAN COMPUTER","PAYPOINT21"
"OTH",1795,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","FUNERAL","18-25",138.91,99,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT76"
"OTH",1250,83.4355828220859,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","RISK","26-35",100,25,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","Otherwise"
"ACT",2100,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","INVEST","26-35",150,28,"S","S","COMP34","Otherwise","PAYPOINT202"
"ACT",5009,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","26-35",181.5,10,"M","M","COMP19","SKILLED SEMI SKILLED","Otherwise"
"ACT",4042,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",308.19,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"ACT",1068,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","MALE","FUNERAL","26-35",187,99,"M","M","COMP19","Otherwise","Otherwise"
"ACT",8288,93.3962264150943,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","36-45",220.5,25,"M","M","COMP102","POLICE OFFICER","PAYPOINT224"
"OTH",1150,79.6875,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","MALE","MALE","RISK","36-45",100,10,"S","S","COMP35","Otherwise","PAYPOINT76"
"ACT",5823,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","36-45",109.15,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"OTH",4999,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","ADD","MALE","MALE","UNKNOWN","26-35",200,37,"S","S","Otherwise","Otherwise","PAYPOINT381"
"OTH",1220,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","18-25",100,35,"S","S","Otherwise","Otherwise","PAYPOINT21"
"ACT",10188,81.578947368421,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","MALE","MALE","RISK","26-35",272.86,15,"S","S","COMP19","MINOR","PAYPOINT21"
"ACT",4000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","INVEST","26-35",105,29,"S","S","COMP87","SKILLED SEMI SKILLED","PAYPOINT21"
"OTH",6810,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","36-45",125,99,"M","M","COMP19","TEACHER","PAYPOINT381"
"ACT",1657,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","FEMALE","FEMALE","INVEST","26-35",100,30,"S","S","COMP121","Otherwise","PAYPOINT223"
"ACT",2288,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","36-45",151,99,"M","M","COMP84","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"OTH",7558,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",176,20,"W","W","COMP52","TEACHER","PAYPOINT224"
"SUR",1996,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","26-35",161,25,"S","S","COMP121","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"OTH",3400,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","RISK","36-45",115.5,25,"S","S","COMP34","Otherwise","PAYPOINT202"
"SUR",2000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",179.43,8,"W","W","Otherwise","SKILLED SEMI SKILLED","PAYPOINT381"
"ACT",3000,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",199.65,15,"S","UNKNOWN","COMP19","Otherwise","PAYPOINT381"
"ACT",7960,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",205,99,"S","S","Otherwise","TEACHER","PAYPOINT224"
"OTH",5411,84.2105263157895,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",352,25,"M","M","COMP19","SECRETARY","PAYPOINT21"
"OTH",5655,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","18-25",173,99,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT202"
"ACT",13370,71.6981132075472,"PROFESSIONAL/ECONOMICS/PLANNING","DSO","MALE","MALE","RISK","26-35",200,20,"S","S","COMP71","Otherwise","Otherwise"
"OTH",10500,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","RISK","36-45",500,10,"S","S","Otherwise","Otherwise","PAYPOINT202"
"ACT",4549,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","FUNERAL","36-45",167.65,99,"M","M","COMP34","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"SUR",6772,83.3333333333333,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","RISK","26-35",100,5,"M","M","COMP19","Otherwise","PAYPOINT223"
"OTH",3800,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",140.7,99,"S","S","Otherwise","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT202"
"ACT",6134,79.6875,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","RISK","36-45",300,10,"M","M","COMP35","OPERATOR OTHER THAN COMPUTER","Otherwise"
"ACT",2746,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","46-55",275,99,"M","M","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT381"
"ACT",13249,78.6043713655504,"PROFESSIONAL/ECONOMICS/PLANNING","ADD","MALE","MALE","FUNERAL","26-35",393,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"OTH",3500,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","MALE","MALE","INVEST","46-55",105,15,"S","S","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT202"
"OTH",6000,88.6363636363636,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","RISK","26-35",461,25,"S","S","COMP19","Otherwise","PAYPOINT21"
"ACT",1580,78.6043713655504,"SERVICES/SANITATION/PROCESSING","DSO","FEMALE","FEMALE","FUNERAL","36-45",193.02,99,"M","M","COMP156","CLEANER","Otherwise"
"ACT",4500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",116.55,99,"M","M","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"ACT",6421,75.7575757575758,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","26-35",250,10,"S","S","COMP19","Otherwise","PAYPOINT224"
"OTH",5000,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","26-35",106,99,"S","S","COMP95","OPERATOR OTHER THAN COMPUTER","PAYPOINT21"
"OTH",5649,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","FEMALE","FEMALE","RISK","26-35",136.71,25,"S","S","COMP74","Otherwise","PAYPOINT202"
"ACT",14500,78.6043713655504,"HEALTHCARE/MEDICAL/SCIENTIFIC","ADD","MALE","MALE","RISK","26-35",205.82,25,"S","S","COMP19","Otherwise","PAYPOINT381"
"ACT",9224,86.6666666666667,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","MALE","RISK","26-35",205,21,"S","S","COMP52","MINOR","PAYPOINT224"
"OTH",2337,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",175,99,"M","M","Otherwise","SKILLED SEMI SKILLED","Otherwise"
"ACT",10360,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",342,25,"M","M","COMP19","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","Otherwise"
"ACT",8967,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",321,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT224"
"ACT",5610,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",189,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT224"
"ACT",2900,84,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","INVEST","26-35",220,16,"W","W","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT21"
"SUR",1752,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","FEMALE","FEMALE","RISK","26-35",148,25,"S","S","COMP121","COOK  CATERING","Otherwise"
"ACT",3504,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",142.22,99,"S","S","COMP156","Otherwise","PAYPOINT224"
"ACT",4700,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","MALE","RISK","26-35",205,16,"S","S","COMP19","MINOR","Otherwise"
"OTH",9224,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","26-35",159,35,"S","S","Otherwise","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"OTH",3039,81.3333333333333,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",180,38,"S","S","COMP102","Otherwise","Otherwise"
"OTH",1200,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",200,25,"S","S","COMP95","Otherwise","PAYPOINT21"
"ACT",2867,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","26-35",207.93,99,"S","S","COMP74","Otherwise","PAYPOINT224"
"OTH",11354,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",230,15,"S","S","COMP19","Otherwise","PAYPOINT378"
"SUR",1689,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","MALE","MALE","RISK","26-35",173.65,10,"S","S","COMP121","CLEANER","PAYPOINT223"
"ACT",1404,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","FEMALE","FEMALE","RISK","26-35",206.5,25,"S","S","COMP121","LABOURER","PAYPOINT223"
"OTH",2758,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",122.85,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"OTH",1500,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","36-45",117,99,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"ACT",2400,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","INVEST","26-35",200,20,"S","S","Otherwise","Otherwise","PAYPOINT378"
"ACT",10448,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",141.23,99,"S","S","COMP19","SECRETARY","Otherwise"
"OTH",2352,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","INVEST","36-45",120,20,"S","S","Otherwise","CLERK","PAYPOINT381"
"SUR",2720,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",179.43,15,"M","M","COMP102","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"SUR",3931,81.3559322033898,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",100,10,"D","D","COMP19","SKILLED SEMI SKILLED","PAYPOINT24"
"ACT",6070.5,79.1666666666667,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","36-45",263.55,99,"M","M","COMP19","Otherwise","PAYPOINT381"
"ACT",1153,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",121.56,99,"S","S","COMP95","CLEANER","PAYPOINT381"
"ACT",1373,81.3333333333333,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","RISK","36-45",168.5,21,"S","S","COMP102","Otherwise","PAYPOINT223"
"OTH",6000,83.7209302325581,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",150,25,"M","M","COMP121","PROFESSIONAL CLERICAL","PAYPOINT21"
"ACT",4176,76.1467889908257,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","36-45",125,10,"M","M","Otherwise","Otherwise","PAYPOINT224"
"SUR",6527,81.578947368421,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","18-25",150,5,"S","S","COMP19","TECHNICIAN","Otherwise"
"OTH",5800,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","FUNERAL","18-25",160,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",3938,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","18-25",150,15,"S","S","COMP19","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"OTH",2625,89.1891891891892,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","UNKNOWN","26-35",176,25,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT381"
"OTH",3500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","36-45",122,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"ACT",6424,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","26-35",326.5,99,"S","S","COMP74","Otherwise","PAYPOINT76"
"OTH",846,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","MALE","MALE","RISK","26-35",160,25,"S","S","COMP156","COOK  CATERING","Otherwise"
"ACT",6662,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","36-45",412.65,99,"M","M","Otherwise","ARMED FORCE SOLDIER","PAYPOINT224"
"OTH",5000,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","RISK","36-45",110.25,25,"S","S","COMP19","SCHOLAR OR STUDENT","PAYPOINT76"
"ACT",8996,88.2727090435131,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",200,25,"M","M","COMP52","TEACHER","PAYPOINT224"
"ACT",5940,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","46-55",189,99,"S","S","COMP19","MECHANIC","PAYPOINT378"
"ACT",4000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","18-25",103.04,99,"S","S","COMP121","SKILLED SEMI SKILLED","PAYPOINT223"
"ACT",3951,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",298.77,99,"M","M","COMP121","Otherwise","PAYPOINT224"
"ACT",6295,81.578947368421,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","UNKNOWN","26-35",300,10,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT224"
"ACT",6383,82.6086956521739,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","RISK","26-35",220,5,"S","S","COMP19","Otherwise","Otherwise"
"ACT",9751,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","FUNERAL","26-35",185.85,99,"S","S","COMP34","Otherwise","PAYPOINT224"
"ACT",6819,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","FUNERAL","26-35",389.18,99,"M","M","COMP34","Otherwise","PAYPOINT224"
"OTH",2484,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","RSO","FEMALE","FEMALE","FUNERAL","26-35",123,30,"M","M","Otherwise","Otherwise","PAYPOINT224"
"ACT",2571,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","INVEST","26-35",100,25,"S","S","COMP156","Otherwise","Otherwise"
"OTH",1312,93.3333333333333,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","RISK","36-45",204.63,25,"S","S","COMP84","CLEANER","PAYPOINT21"
"ACT",3777,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",220,99,"D","D","COMP19","SECRETARY","PAYPOINT378"
"ACT",1136,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",151,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"ACT",1451,94.2307692307692,"CONSTRUCTION/TRADES/CRAFTWORK","DSO","MALE","MALE","RISK","26-35",104.5,11,"M","M","COMP19","Otherwise","PAYPOINT24"
"ACT",7595,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","FUNERAL","26-35",99.68,99,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"ACT",5300,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","26-35",162.75,12,"S","S","COMP41","TEACHER","PAYPOINT224"
"ACT",4473,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","INVEST","26-35",220.5,20,"S","S","COMP35","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT202"
"OTH",3500,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","DSO","FEMALE","FEMALE","FUNERAL","26-35",212,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"ACT",4976,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","26-35",255,21,"S","S","COMP19","MINOR","PAYPOINT224"
"ACT",14514,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","36-45",247.96,99,"S","S","Otherwise","Otherwise","Otherwise"
"ACT",1375,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","RISK","36-45",160,12,"M","M","COMP19","LABOURER","Otherwise"
"ACT",5918,84,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",266.2,5,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT21"
"OTH",1300,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","MALE","MALE","RISK","26-35",100,25,"S","S","COMP95","COOK  CATERING","Otherwise"
"ACT",7500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",171,99,"M","M","COMP19","MANAGER","PAYPOINT381"
"ACT",4500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",179,25,"M","M","Otherwise","MANAGER","PAYPOINT21"
"ACT",2153,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",262.43,99,"S","S","COMP121","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",20000,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","FUNERAL","36-45",281.4,99,"M","M","COMP19","Otherwise","PAYPOINT21"
"OTH",6810,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","DSO","MALE","MALE","FUNERAL","26-35",333,99,"M","M","COMP41","Otherwise","Otherwise"
"ACT",1552,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",136,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"ACT",10104,93.3962264150943,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","26-35",277,20,"M","M","COMP102","TEACHER","PAYPOINT224"
"ACT",8019,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","RISK","36-45",163.35,24,"M","M","Otherwise","PROFESSIONAL CLERICAL","Otherwise"
"ACT",2915,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",116,41,"S","S","COMP84","Otherwise","PAYPOINT224"
"ACT",12359,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","FUNERAL","36-45",417.91,99,"M","M","COMP19","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT21"
"ACT",5952,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","DSO","FEMALE","FEMALE","FUNERAL","26-35",177.29,99,"S","S","COMP52","Otherwise","Otherwise"
"ACT",8279,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","INVEST","36-45",100,20,"M","M","COMP19","TEACHER","PAYPOINT224"
"ACT",1957,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","FUNERAL","46-55",360.95,99,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"SUR",2528,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","FEMALE","RISK","26-35",100,15,"S","S","COMP19","MINOR","Otherwise"
"OTH",3951,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",342.3,99,"M","M","COMP19","Otherwise","PAYPOINT224"
"ACT",2153,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",138.93,99,"S","S","COMP84","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",2378,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","INVEST","18-25",100,34,"S","S","COMP74","Otherwise","PAYPOINT224"
"ACT",6660,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",299,11,"M","M","Otherwise","MANAGER","PAYPOINT202"
"SUR",4633,90.9095238095238,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","26-35",155,5,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"ACT",2484,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","ADD","MALE","MALE","RISK","36-45",200,12,"S","S","Otherwise","Otherwise","PAYPOINT21"
"ACT",9871,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",255,5,"S","S","Otherwise","TEACHER","PAYPOINT224"
"ACT",2000,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","INVEST","26-35",210,28,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",1873,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","DSO","FEMALE","FEMALE","RISK","26-35",150,25,"S","S","COMP84","Otherwise","Otherwise"
"ACT",3220,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",155,15,"M","M","COMP19","Otherwise","PAYPOINT202"
