"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"LAP",12000,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","MALE","MALE","UNKNOWN","36-45",1500,25,"M","M","Otherwise","Otherwise","PAYPOINT381"
"LAP",1500,78.6043713655504,"LABOUR/GENERAL/MANUAL","ADD","MALE","MALE","FUNERAL","36-45",169.05,99,"S","S","COMP35","LABOURER","PAYPOINT202"
"LAP",7652,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","MALE","INVEST","26-35",200,10,"S","S","Otherwise","MINOR","Otherwise"
"LAP",1200,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","18-25",150,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",4500,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","RISK","26-35",312,10,"S","S","COMP156","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","Otherwise"
"LAP",3000,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","MALE","RISK","36-45",155,5,"M","S","COMP19","MINOR","PAYPOINT76"
"LAP",1300,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","26-35",99,99,"M","M","COMP95","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"LAP",793,70.2127659574468,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","RISK","36-45",97,25,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",800,79.6875,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","RISK","26-35",120,25,"S","S","COMP35","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"LAP",2197,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","ADD","FEMALE","FEMALE","RISK","36-45",300,10,"M","M","COMP19","Otherwise","PAYPOINT202"
"LAP",2500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",87,99,"M","M","COMP19","SKILLED SEMI SKILLED","Otherwise"
"LAP",1312,93.3333333333333,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","RISK","36-45",204.63,25,"S","S","COMP84","CLEANER","PAYPOINT21"
"LAP",1200,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",137,25,"S","S","COMP19","SECRETARY","Otherwise"
"LAP",3500,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","DSO","FEMALE","FEMALE","FUNERAL","26-35",212,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",2427,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","FEMALE","FUNERAL","18-25",123,99,"S","S","COMP19","MINOR","PAYPOINT76"
"LAP",3150,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",151,15,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT76"
"LAP",13750,81.578947368421,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","INVEST","26-35",300,32,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"LAP",4176,85.7142857142857,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",215.25,25,"S","S","COMP34","Otherwise","Otherwise"
"LAP",1477,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",100,5,"S","S","COMP74","SECURITY OFFICER  WATCHMAN","PAYPOINT381"
"LAP",7644,93.8388625592417,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",210,14,"M","M","COMP102","Otherwise","Otherwise"
"LAP",3318,79.1666666666667,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","RISK","26-35",155,15,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT378"
"LAP",1799,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",91,99,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT202"
"LAP",3000,71.4285714285714,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","RISK","18-25",207.22,25,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",1368,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","FUNERAL","26-35",137.55,99,"S","S","COMP19","Otherwise","PAYPOINT381"
"LAP",850,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","FUNERAL","18-25",106.05,99,"S","S","Otherwise","OPERATOR OTHER THAN COMPUTER","PAYPOINT76"
"LAP",1752,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","INVEST","36-45",100,15,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT223"
"LAP",4366,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","FEMALE","FEMALE","FUNERAL","36-45",123.9,99,"M","M","COMP19","Otherwise","Otherwise"
"LAP",2973,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","RISK","18-25",321,25,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","PAYPOINT202"
"LAP",900,79.1666666666667,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","46-55",105,99,"S","S","COMP19","CLEANER","PAYPOINT202"
"LAP",2500,78.6043713655504,"SERVICES/SALES/CONSULTING","ASO","FEMALE","FEMALE","RISK","36-45",259.33,25,"S","S","COMP19","Otherwise","Otherwise"
"LAP",5000,77.7777777777778,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","ADD","FEMALE","MALE","RISK","36-45",100,25,"M","UNKNOWN","COMP19","Otherwise","PAYPOINT202"
"LAP",1120,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",144.43,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"LAP",15000,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","36-45",310,15,"M","M","Otherwise","Otherwise","Otherwise"
"LAP",14000,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","INVEST","26-35",115.5,24,"W","W","COMP19","Otherwise","PAYPOINT381"
"LAP",5705,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","FUNERAL","18-25",165,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",1500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",281.14,99,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",900,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","DSO","FEMALE","FEMALE","FUNERAL","26-35",87,99,"S","S","COMP34","Otherwise","Otherwise"
"LAP",1167,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",142,15,"M","M","COMP121","TECHNICIAN","Otherwise"
"LAP",2392,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","RSO","FEMALE","FEMALE","FUNERAL","26-35",134.35,99,"S","S","COMP156","Otherwise","PAYPOINT223"
"LAP",850,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","INVEST","26-35",85,24,"S","S","Otherwise","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",2406,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",196.5,25,"M","M","COMP95","SECURITY OFFICER  WATCHMAN","PAYPOINT381"
"LAP",2119,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","MALE","FEMALE","RISK","26-35",205,19,"M","M","Otherwise","Otherwise","PAYPOINT76"
"LAP",6524,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","FUNERAL","36-45",116.55,99,"M","M","COMP19","Otherwise","PAYPOINT76"
"LAP",3951,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",190.73,99,"S","S","COMP84","Otherwise","PAYPOINT224"
"LAP",2240,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",170.1,99,"S","S","COMP19","Otherwise","PAYPOINT223"
"LAP",3000,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","FUNERAL","18-25",157.5,99,"S","S","COMP87","Otherwise","PAYPOINT202"
"LAP",4040,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","DSO","MALE","MALE","FUNERAL","18-25",266,99,"S","S","COMP95","Otherwise","Otherwise"
"LAP",1700,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","18-25",97,99,"S","S","COMP95","Otherwise","PAYPOINT378"
"LAP",8500,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","MALE","MALE","INVEST","26-35",500,24,"S","S","Otherwise","Otherwise","PAYPOINT202"
"LAP",1600,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",117,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT378"
"LAP",1391,71.875,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",146,25,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",5000,82.5735294117647,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","RISK","26-35",850,10,"S","S","COMP19","Otherwise","PAYPOINT381"
"LAP",1957,84.2105263157895,"TRANSPORT/DRIVING/OPERATIONS","DSO","FEMALE","FEMALE","INVEST","26-35",128.815,24,"S","S","Otherwise","Otherwise","Otherwise"
"LAP",3000,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","MALE","MALE","FUNERAL","26-35",181,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",1291,81.25,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","26-35",87.15,99,"S","S","Otherwise","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",5150,86.8852459016394,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","RISK","26-35",110,25,"S","S","COMP156","Otherwise","PAYPOINT76"
"LAP",4319,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","FEMALE","FEMALE","FUNERAL","26-35",144,99,"M","M","COMP19","Otherwise","Otherwise"
"LAP",1080,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","DSO","FEMALE","FEMALE","FUNERAL","18-25",125,99,"S","S","COMP19","Otherwise","Otherwise"
"LAP",8624,78.6043713655504,"PROFESSIONAL/ECONOMICS/PLANNING","DSO","MALE","MALE","FUNERAL","18-25",259.09,99,"S","S","COMP19","Otherwise","Otherwise"
"LAP",5500,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",140,25,"S","S","COMP19","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT21"
"LAP",6524,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","FUNERAL","36-45",168.68,99,"M","M","COMP19","Otherwise","PAYPOINT76"
"LAP",1702,90.4761904761905,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","INVEST","36-45",100,20,"S","S","COMP121","Otherwise","PAYPOINT76"
"LAP",2200,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",154.35,99,"M","M","COMP95","MANAGER","PAYPOINT21"
"LAP",9800,72,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","RISK","26-35",150,25,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"LAP",2683,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","INVEST","26-35",150,17,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"LAP",850,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","26-35",91,99,"S","S","Otherwise","OPERATOR OTHER THAN COMPUTER","PAYPOINT202"
"LAP",4646,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","FEMALE","RISK","26-35",98.12,24,"M","S","COMP52","SKILLED SEMI SKILLED","Otherwise"
"LAP",5000,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","FUNERAL","26-35",196,99,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"LAP",10000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",150,99,"S","S","COMP35","MANAGER","PAYPOINT381"
"LAP",3937,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",203,99,"S","S","COMP19","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT21"
"LAP",2200,90.3225806451613,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",155,12,"S","UNKNOWN","COMP19","TECHNICIAN","PAYPOINT21"
"LAP",4000,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","INVEST","18-25",220,30,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",8500,88.2727090435131,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","INVEST","36-45",550,25,"M","M","Otherwise","TECHNICIAN","PAYPOINT381"
"LAP",2000,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","26-35",123,99,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","PAYPOINT21"
"LAP",3500,80.6666666666667,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","RISK","18-25",110,20,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1300,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","26-35",125,99,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"LAP",2000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","36-45",224,20,"M","M","COMP19","PROFESSIONAL CLERICAL","PAYPOINT202"
"LAP",835,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",242,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1738,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","RSO","FEMALE","FEMALE","FUNERAL","26-35",105.35,99,"S","S","COMP95","COOK  CATERING","Otherwise"
"LAP",2000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",141,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",3380,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","36-45",132,99,"S","S","Otherwise","MECHANIC","PAYPOINT21"
"LAP",1500,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","ADD","MALE","MALE","FUNERAL","18-25",181,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1530,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","MALE","FEMALE","RISK","26-35",138,10,"M","M","COMP19","Otherwise","PAYPOINT76"
"LAP",5700,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","INVEST","18-25",155,30,"M","M","COMP19","OPERATOR OTHER THAN COMPUTER","PAYPOINT21"
"LAP",6040,72.4137931034483,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","RISK","26-35",150,25,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",2485,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",106.52,99,"S","S","COMP19","MANAGER","PAYPOINT378"
"LAP",8048,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",150,99,"S","S","Otherwise","Otherwise","Otherwise"
"LAP",1100,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","18-25",122,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",8000,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","FEMALE","FEMALE","FUNERAL","26-35",102,99,"M","M","COMP19","Otherwise","PAYPOINT378"
"LAP",750,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",89.25,99,"S","S","COMP71","CLEANER","PAYPOINT378"
"LAP",750,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","18-25",135,20,"S","S","COMP95","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT76"
"LAP",1910,79.6875,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","26-35",171.15,99,"S","S","COMP35","Otherwise","PAYPOINT223"
"LAP",5838,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",217,99,"M","M","COMP41","PROFESSIONAL CLERICAL","PAYPOINT381"
"LAP",4275,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",103.95,99,"S","S","COMP87","Otherwise","PAYPOINT76"
"LAP",12500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","26-35",129,99,"S","S","COMP121","Otherwise","Otherwise"
"LAP",2750,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","INVEST","26-35",215.25,28,"S","S","COMP95","Otherwise","PAYPOINT202"
"LAP",1400,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","INVEST","36-45",100,21,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"LAP",2455,76.9230769230769,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",155,25,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT76"
"LAP",4737,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",130,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",3500,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","26-35",296,99,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT21"
"LAP",10498,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","36-45",113,99,"M","M","COMP74","Otherwise","Otherwise"
"LAP",793,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",200,25,"S","S","COMP95","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1800,78.6043713655504,"LABOUR/GENERAL/MANUAL","ADD","MALE","MALE","FUNERAL","26-35",112,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1500,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","ADD","MALE","MALE","FUNERAL","26-35",167,99,"S","S","Otherwise","Otherwise","PAYPOINT202"
"LAP",7000,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","FUNERAL","36-45",285,99,"M","M","COMP19","Otherwise","PAYPOINT378"
"LAP",4500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","36-45",254.1,99,"D","D","COMP74","Otherwise","PAYPOINT381"
"LAP",4343,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",122.38,99,"M","M","COMP19","TEACHER","PAYPOINT202"
"LAP",1294,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","RISK","18-25",153.5,20,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",2000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",143,99,"S","S","COMP19","CLERK","PAYPOINT21"
"LAP",1300,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","MALE","MALE","RISK","26-35",100,25,"S","S","COMP95","COOK  CATERING","Otherwise"
"LAP",3000,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","MALE","MALE","FUNERAL","18-25",209,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",5646,71.7948717948718,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","FEMALE","RISK","26-35",162.75,15,"S","UNKNOWN","COMP19","MANAGER","PAYPOINT76"
"LAP",4717.5,79.6875,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","FUNERAL","36-45",145,99,"S","S","COMP35","Otherwise","Otherwise"
"LAP",4062,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",217.19,99,"D","D","COMP95","Otherwise","PAYPOINT381"
"LAP",1733,85.4430379746835,"HOSPITALITY/FOOD/ACCOMMODATION","PLS","MALE","FEMALE","RISK","26-35",150,25,"M","M","Otherwise","Otherwise","Otherwise"
"LAP",1231,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","FUNERAL","26-35",124.58,99,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",3267,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","26-35",157.5,15,"S","S","Otherwise","Otherwise","PAYPOINT21"
"LAP",957,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","18-25",140.7,99,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"LAP",1045,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","18-25",89,99,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",12613,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",174,99,"M","M","Otherwise","TECHNICIAN","Otherwise"
"LAP",925,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","26-35",109,99,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",5000,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","FUNERAL","26-35",270.72,99,"M","M","COMP35","Otherwise","PAYPOINT21"
"LAP",4000,72.972972972973,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","MALE","RISK","36-45",150,10,"M","S","Otherwise","MINOR","PAYPOINT378"
"LAP",1000,89.1891891891892,"CONSTRUCTION/TRADES/CRAFTWORK","ADD","FEMALE","FEMALE","RISK","26-35",200,10,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",8332,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","INVEST","26-35",750,26,"M","M","COMP95","Otherwise","PAYPOINT378"
"LAP",4114,72.4137931034483,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","RISK","26-35",140,25,"S","S","COMP74","Otherwise","PAYPOINT76"
"LAP",2250,81.5533980582524,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",104,25,"S","S","COMP19","Otherwise","PAYPOINT381"
"LAP",1185,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","36-45",181,99,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",2014,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","INVEST","26-35",105,24,"M","M","COMP84","CLEANER","PAYPOINT223"
"LAP",3428,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","INVEST","26-35",165.38,19,"M","M","COMP19","Otherwise","PAYPOINT21"
"LAP",9282,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","36-45",149,99,"M","M","COMP95","Otherwise","PAYPOINT21"
"LAP",2000,80.952380952381,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","36-45",100,5,"M","M","COMP19","MECHANIC","Otherwise"
"LAP",3500,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","FUNERAL","18-25",112.35,99,"S","S","COMP41","Otherwise","PAYPOINT202"
"LAP",1000,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","FEMALE","FUNERAL","18-25",92,99,"S","S","COMP74","SCHOLAR OR STUDENT","PAYPOINT223"
"LAP",2200,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",111,99,"S","S","COMP19","CLERK","PAYPOINT378"
"LAP",1772,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","ADD","FEMALE","FEMALE","RISK","26-35",152,20,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",3402,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","FUNERAL","26-35",144,99,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"LAP",807,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",92.2,99,"S","S","COMP95","CLERK","PAYPOINT202"
"LAP",2224,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","26-35",214,99,"S","S","COMP84","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"LAP",8186,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","36-45",229.95,99,"M","M","COMP95","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",1200,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","RISK","18-25",180,25,"S","S","COMP19","Otherwise","PAYPOINT202"
